Date,Demand,Hour,Weekday,Price
2020-02-06,1112.64,13,Weekday,21.39
2020-02-06,1032,14,Weekday,21.31
2020-02-06,963.84,15,Weekday,40.22
2020-02-06,919.68,16,Weekday,32.64
2020-02-06,873.6,17,Weekday,73.13
2020-02-06,829.44,18,Weekday,40.67
2020-02-06,591.36,19,Weekday,40.85
2020-02-06,458.88,20,Weekday,26.07
2020-02-06,395.52,21,Weekday,21.29
2020-02-06,309.12,22,Weekday,21.27
2020-02-06,281.28,23,Weekday,21.01
2020-02-07,241.92,0,Weekend,21.92
2020-02-07,244.8,1,Weekend,20.21
2020-02-07,240,2,Weekend,21.12
2020-02-07,239.04,3,Weekend,20.42
2020-02-07,237.12,4,Weekend,19.53
2020-02-07,237.12,5,Weekend,21.59
2020-02-07,239.04,6,Weekend,22.94
2020-02-07,290.88,7,Weekend,23.87
2020-02-07,512.64,8,Weekend,23.85
2020-02-07,794.88,9,Weekend,22.56
2020-02-07,1056,10,Weekend,22.57
2020-02-07,1085.76,11,Weekend,23.52
2020-02-07,1032.96,12,Weekend,20.92
2020-02-07,1009.92,13,Weekend,21.39
2020-02-07,935.04,14,Weekend,21.36
2020-02-07,870.72,15,Weekend,21.94
2020-02-07,857.28,16,Weekend,20.26
2020-02-07,777.6,17,Weekend,28.5
2020-02-07,724.8,18,Weekend,24.87
2020-02-07,547.2,19,Weekend,26.06
2020-02-07,393.6,20,Weekend,24.84
2020-02-07,329.28,21,Weekend,22.13
2020-02-07,293.76,22,Weekend,21.91
2020-02-07,272.64,23,Weekend,20.1
2020-02-08,217.92,0,Weekend,19.78
2020-02-08,216,1,Weekend,20.93
2020-02-08,201.6,2,Weekend,21.38
2020-02-08,205.44,3,Weekend,21.08
2020-02-08,202.56,4,Weekend,19.95
2020-02-08,203.52,5,Weekend,25.75
2020-02-08,205.44,6,Weekend,25.17
2020-02-08,216,7,Weekend,28.9
2020-02-08,285.12,8,Weekend,34.13
2020-02-08,284.16,9,Weekend,91.04
2020-02-08,292.8,10,Weekend,19.9
2020-02-08,276.48,11,Weekend,20.28
2020-02-08,308.16,12,Weekend,20.16
2020-02-08,292.8,13,Weekend,20.4
2020-02-08,294.72,14,Weekend,21.43
2020-02-08,282.24,15,Weekend,20.22
2020-02-08,282.24,16,Weekend,39.27
2020-02-08,241.92,17,Weekend,21.49
2020-02-08,237.12,18,Weekend,26.19
2020-02-08,225.6,19,Weekend,23.66
2020-02-08,211.2,20,Weekend,21.44
2020-02-08,204.48,21,Weekend,22.3
2020-02-08,201.6,22,Weekend,19.84
2020-02-08,199.68,23,Weekend,19.45
2020-02-09,189.12,0,Weekday,19.3
2020-02-09,191.04,1,Weekday,19.19
2020-02-09,185.28,2,Weekday,19.22
2020-02-09,172.8,3,Weekday,19.47
2020-02-09,175.68,4,Weekday,19.59
2020-02-09,180.48,5,Weekday,71.92
2020-02-09,220.8,6,Weekday,21.81
2020-02-09,223.68,7,Weekday,25.19
2020-02-09,203.52,8,Weekday,22.58
2020-02-09,177.6,9,Weekday,22.26
2020-02-09,197.76,10,Weekday,21.49
2020-02-09,196.8,11,Weekday,22.46
2020-02-09,200.64,12,Weekday,20.96
2020-02-09,202.56,13,Weekday,23.16
2020-02-09,214.08,14,Weekday,20.89
2020-02-09,229.44,15,Weekday,22.55
2020-02-09,243.84,16,Weekday,23.67
2020-02-09,248.64,17,Weekday,21.32
2020-02-09,233.28,18,Weekday,22.87
2020-02-09,216,19,Weekday,21.85
2020-02-09,206.4,20,Weekday,21.55
2020-02-09,193.92,21,Weekday,20.09
2020-02-09,186.24,22,Weekday,18.27
2020-02-09,183.36,23,Weekday,17.52
2020-02-10,171.84,0,Weekday,18.12
2020-02-10,171.84,1,Weekday,19.7
2020-02-10,165.12,2,Weekday,19.06
2020-02-10,168,3,Weekday,18.65
2020-02-10,166.08,4,Weekday,18.11
2020-02-10,171.84,5,Weekday,21.88
2020-02-10,178.56,6,Weekday,20.87
2020-02-10,240,7,Weekday,21.67
2020-02-10,486.72,8,Weekday,22.07
2020-02-10,731.52,9,Weekday,19.89
2020-02-10,995.52,10,Weekday,20.15
2020-02-10,1063.68,11,Weekday,17.67
2020-02-10,1005.12,12,Weekday,17.03
2020-02-10,935.04,13,Weekday,17.21
2020-02-10,912,14,Weekday,18.66
2020-02-10,797.76,15,Weekday,18.61
2020-02-10,744,16,Weekday,22.91
2020-02-10,697.92,17,Weekday,17.84
2020-02-10,648.96,18,Weekday,19.25
2020-02-10,474.24,19,Weekday,16.94
2020-02-10,349.44,20,Weekday,15.42
2020-02-10,291.84,21,Weekday,16.15
2020-02-10,253.44,22,Weekday,14.58
2020-02-10,205.44,23,Weekday,13.79
2020-02-11,188.16,0,Weekday,13.16
2020-02-11,188.16,1,Weekday,12.09
2020-02-11,181.44,2,Weekday,12.42
2020-02-11,187.2,3,Weekday,12.22
2020-02-11,190.08,4,Weekday,12.36
2020-02-11,184.32,5,Weekday,12.46
2020-02-11,203.52,6,Weekday,15.36
2020-02-11,261.12,7,Weekday,13.06
2020-02-11,433.92,8,Weekday,13.34
2020-02-11,685.44,9,Weekday,13.92
2020-02-11,980.16,10,Weekday,13.73
2020-02-11,914.88,11,Weekday,13.5
2020-02-11,836.16,12,Weekday,13.14
2020-02-11,772.8,13,Weekday,12.7
2020-02-11,733.44,14,Weekday,12.69
2020-02-11,662.4,15,Weekday,13.27
2020-02-11,660.48,16,Weekday,16.54
2020-02-11,618.24,17,Weekday,16.12
2020-02-11,539.52,18,Weekday,13.5
2020-02-11,432.96,19,Weekday,13.9
2020-02-11,355.2,20,Weekday,14.11
2020-02-11,299.52,21,Weekday,15.38
2020-02-11,242.88,22,Weekday,14.08
2020-02-11,205.44,23,Weekday,13.09
2020-02-12,198.72,0,Weekday,12.99
2020-02-12,196.8,1,Weekday,13.27
2020-02-12,186.24,2,Weekday,13.24
2020-02-12,169.92,3,Weekday,13.64
2020-02-12,166.08,4,Weekday,14.99
2020-02-12,176.64,5,Weekday,20.01
2020-02-12,216,6,Weekday,20
2020-02-12,233.28,7,Weekday,17.37
2020-02-12,372.48,8,Weekday,17.71
2020-02-12,548.16,9,Weekday,16.84
2020-02-12,765.12,10,Weekday,16.04
2020-02-12,832.32,11,Weekday,15.81
2020-02-12,810.24,12,Weekday,13.75
2020-02-12,799.68,13,Weekday,13.95
2020-02-12,779.52,14,Weekday,14.39
2020-02-12,752.64,15,Weekday,16
2020-02-12,708.48,16,Weekday,16.96
2020-02-12,649.92,17,Weekday,18.54
2020-02-12,561.6,18,Weekday,17.96
2020-02-12,432.96,19,Weekday,15.71
2020-02-12,347.52,20,Weekday,13.8
2020-02-12,302.4,21,Weekday,13.48
2020-02-12,241.92,22,Weekday,13.8
2020-02-12,222.72,23,Weekday,14.22
2020-02-13,192,0,Weekday,13.45
2020-02-13,192,1,Weekday,12.56
2020-02-13,192,2,Weekday,11.91
2020-02-13,184.32,3,Weekday,12
2020-02-13,191.04,4,Weekday,12.55
2020-02-13,186.24,5,Weekday,14.3
2020-02-13,197.76,6,Weekday,18.27
2020-02-13,226.56,7,Weekday,16.42
2020-02-13,336,8,Weekday,17.4
2020-02-13,547.2,9,Weekday,16.31
2020-02-13,743.04,10,Weekday,15.83
2020-02-13,793.92,11,Weekday,15.42
2020-02-13,735.36,12,Weekday,16.05
2020-02-13,740.16,13,Weekday,15.27
2020-02-13,735.36,14,Weekday,15.86
2020-02-13,712.32,15,Weekday,16.26
2020-02-13,686.4,16,Weekday,25.17
2020-02-13,638.4,17,Weekday,18.21
2020-02-13,583.68,18,Weekday,18.25
2020-02-13,431.04,19,Weekday,21.55
2020-02-13,353.28,20,Weekday,16.98
2020-02-13,294.72,21,Weekday,16.31
2020-02-13,257.28,22,Weekday,13.82
2020-02-13,230.4,23,Weekday,14.02
2020-02-14,198.72,0,Weekend,15.14
2020-02-14,196.8,1,Weekend,14.2
2020-02-14,191.04,2,Weekend,13.49
2020-02-14,192.96,3,Weekend,14.39
2020-02-14,191.04,4,Weekend,16.4
2020-02-14,190.08,5,Weekend,22.85
2020-02-14,202.56,6,Weekend,20.55
2020-02-14,216,7,Weekend,21.45
2020-02-14,337.92,8,Weekend,20.06
2020-02-14,540.48,9,Weekend,20.98
2020-02-14,688.32,10,Weekend,32.86
2020-02-14,709.44,11,Weekend,21.61
2020-02-14,648,12,Weekend,22.28
2020-02-14,612.48,13,Weekend,19.31
2020-02-14,604.8,14,Weekend,19.75
2020-02-14,576.96,15,Weekend,18.22
2020-02-14,551.04,16,Weekend,25.22
2020-02-14,513.6,17,Weekend,22.03
2020-02-14,502.08,18,Weekend,20.65
2020-02-14,384,19,Weekend,21.38
2020-02-14,290.88,20,Weekend,21.27
2020-02-14,258.24,21,Weekend,19.37
2020-02-14,219.84,22,Weekend,18.33
2020-02-14,202.56,23,Weekend,23.96
2020-02-15,185.28,0,Weekend,21.07
2020-02-15,178.56,1,Weekend,19.08
2020-02-15,161.28,2,Weekend,18.66
2020-02-15,168.96,3,Weekend,17.74
2020-02-15,159.36,4,Weekend,21.06
2020-02-15,162.24,5,Weekend,39.76
2020-02-15,178.56,6,Weekend,34.01
2020-02-15,180.48,7,Weekend,28.35
2020-02-15,193.92,8,Weekend,24.35
2020-02-15,197.76,9,Weekend,21.07
2020-02-15,217.92,10,Weekend,51.41
2020-02-15,221.76,11,Weekend,22.88
2020-02-15,238.08,12,Weekend,21.81
2020-02-15,235.2,13,Weekend,22.37
2020-02-15,222.72,14,Weekend,22.2
2020-02-15,234.24,15,Weekend,21.07
2020-02-15,223.68,16,Weekend,27.19
2020-02-15,216.96,17,Weekend,29.3
2020-02-15,212.16,18,Weekend,25.58
2020-02-15,196.8,19,Weekend,26.9
2020-02-15,171.84,20,Weekend,20.43
2020-02-15,175.68,21,Weekend,20
2020-02-15,168,22,Weekend,19.78
2020-02-15,162.24,23,Weekend,18.7
2020-02-16,160.32,0,Weekday,17.96
2020-02-16,158.4,1,Weekday,17.73
2020-02-16,161.28,2,Weekday,16.38
2020-02-16,161.28,3,Weekday,18.27
2020-02-16,168.96,4,Weekday,17.94
2020-02-16,173.76,5,Weekday,19.16
2020-02-16,177.6,6,Weekday,57.52
2020-02-16,176.64,7,Weekday,20.93
2020-02-16,189.12,8,Weekday,21.59
2020-02-16,190.08,9,Weekday,22.4
2020-02-16,196.8,10,Weekday,22.74
2020-02-16,203.52,11,Weekday,21.25
2020-02-16,218.88,12,Weekday,20.72
2020-02-16,217.92,13,Weekday,20.3
2020-02-16,219.84,14,Weekday,20.45
2020-02-16,222.72,15,Weekday,19.87
2020-02-16,230.4,16,Weekday,40.4
2020-02-16,223.68,17,Weekday,22.25
2020-02-16,236.16,18,Weekday,22.11
2020-02-16,216.96,19,Weekday,22.98
2020-02-16,216,20,Weekday,22.71
2020-02-16,209.28,21,Weekday,31.15
2020-02-16,191.04,22,Weekday,18.57
2020-02-16,194.88,23,Weekday,19.27
2020-02-17,183.36,0,Weekday,18.93
2020-02-17,181.44,1,Weekday,19.02
2020-02-17,182.4,2,Weekday,18.73
2020-02-17,181.44,3,Weekday,18.98
2020-02-17,184.32,4,Weekday,21.6
2020-02-17,189.12,5,Weekday,21.28
2020-02-17,233.28,6,Weekday,22.14
2020-02-17,293.76,7,Weekday,20.52
2020-02-17,499.2,8,Weekday,19.29
2020-02-17,833.28,9,Weekday,22.92
2020-02-17,1229.76,10,Weekday,19.17
2020-02-17,1296,11,Weekday,17.56
2020-02-17,1255.68,12,Weekday,22.29
2020-02-17,1088.64,13,Weekday,19.29
2020-02-17,1116.48,14,Weekday,19.23
2020-02-17,1010.88,15,Weekday,18.55
2020-02-17,956.16,16,Weekday,22.24
2020-02-17,898.56,17,Weekday,22.84
2020-02-17,816.96,18,Weekday,20.98
2020-02-17,607.68,19,Weekday,19.99
2020-02-17,435.84,20,Weekday,19.44
2020-02-17,335.04,21,Weekday,18.74
2020-02-17,267.84,22,Weekday,17.32
2020-02-17,229.44,23,Weekday,16.44
2020-02-18,216.96,0,Weekday,16.07
2020-02-18,212.16,1,Weekday,16.11
2020-02-18,192,2,Weekday,15.44
2020-02-18,184.32,3,Weekday,16.38
2020-02-18,189.12,4,Weekday,17.05
2020-02-18,185.28,5,Weekday,20.13
2020-02-18,240.96,6,Weekday,18.38
2020-02-18,272.64,7,Weekday,16.4
2020-02-18,502.08,8,Weekday,14.07
2020-02-18,822.72,9,Weekday,13.55
2020-02-18,1092.48,10,Weekday,13.57
2020-02-18,1097.28,11,Weekday,13.85
2020-02-18,1048.32,12,Weekday,13.36
2020-02-18,988.8,13,Weekday,13.35
2020-02-18,965.76,14,Weekday,13.35
2020-02-18,889.92,15,Weekday,14.28
2020-02-18,832.32,16,Weekday,19.98
2020-02-18,770.88,17,Weekday,21.13
2020-02-18,751.68,18,Weekday,23.56
2020-02-18,549.12,19,Weekday,18.98
2020-02-18,420.48,20,Weekday,15.72
2020-02-18,357.12,21,Weekday,14.95
2020-02-18,289.92,22,Weekday,14.08
2020-02-18,237.12,23,Weekday,14.25
2020-02-19,227.52,0,Weekday,13.94
2020-02-19,217.92,1,Weekday,13.41
2020-02-19,208.32,2,Weekday,13.31
2020-02-19,213.12,3,Weekday,13.49
2020-02-19,211.2,4,Weekday,14.6
2020-02-19,220.8,5,Weekday,17.1
2020-02-19,222.72,6,Weekday,19.56
2020-02-19,255.36,7,Weekday,26.24
2020-02-19,473.28,8,Weekday,20.78
2020-02-19,754.56,9,Weekday,28.89
2020-02-19,994.56,10,Weekday,19.81
2020-02-19,1065.6,11,Weekday,19.83
2020-02-19,978.24,12,Weekday,19.93
2020-02-19,922.56,13,Weekday,19.91
2020-02-19,880.32,14,Weekday,28.81
2020-02-19,728.64,15,Weekday,22.39
2020-02-19,709.44,16,Weekday,22.88
2020-02-19,668.16,17,Weekday,28.4
2020-02-19,599.04,18,Weekday,20.54
2020-02-19,470.4,19,Weekday,20.49
2020-02-19,388.8,20,Weekday,20.97
2020-02-19,326.4,21,Weekday,18.02
2020-02-19,248.64,22,Weekday,15.61
2020-02-19,216,23,Weekday,15.4
2020-02-20,195.84,0,Weekday,14.68
2020-02-20,191.04,1,Weekday,13.95
2020-02-20,186.24,2,Weekday,13.82
2020-02-20,184.32,3,Weekday,14.24
2020-02-20,179.52,4,Weekday,15.35
2020-02-20,181.44,5,Weekday,19.39
2020-02-20,186.24,6,Weekday,20.91
2020-02-20,221.76,7,Weekday,26.79
2020-02-20,421.44,8,Weekday,23.27
2020-02-20,655.68,9,Weekday,21.56
2020-02-20,853.44,10,Weekday,24.57
2020-02-20,838.08,11,Weekday,19.98
2020-02-20,787.2,12,Weekday,18.76
2020-02-20,711.36,13,Weekday,15.74
2020-02-20,681.6,14,Weekday,14.83
2020-02-20,665.28,15,Weekday,16.48
2020-02-20,639.36,16,Weekday,17.41
2020-02-20,563.52,17,Weekday,20.31
2020-02-20,530.88,18,Weekday,26.21
2020-02-20,424.32,19,Weekday,19.61
2020-02-20,344.64,20,Weekday,18.1
2020-02-20,304.32,21,Weekday,17.08
2020-02-20,256.32,22,Weekday,14
2020-02-20,211.2,23,Weekday,14.12
2020-02-21,198.72,0,Weekend,14.62
2020-02-21,196.8,1,Weekend,14.8
2020-02-21,174.72,2,Weekend,15.36
2020-02-21,176.64,3,Weekend,14.25
2020-02-21,176.64,4,Weekend,17.56
2020-02-21,171.84,5,Weekend,24.93
2020-02-21,227.52,6,Weekend,18.99
2020-02-21,259.2,7,Weekend,18.9
2020-02-21,416.64,8,Weekend,20.08
2020-02-21,586.56,9,Weekend,20.38
2020-02-21,759.36,10,Weekend,18.17
2020-02-21,798.72,11,Weekend,23.09
2020-02-21,773.76,12,Weekend,18.07
2020-02-21,721.92,13,Weekend,19.61
2020-02-21,671.04,14,Weekend,19.17
2020-02-21,683.52,15,Weekend,20.47
2020-02-21,632.64,16,Weekend,29.28
2020-02-21,602.88,17,Weekend,21.2
2020-02-21,544.32,18,Weekend,21.67
2020-02-21,400.32,19,Weekend,20.27
2020-02-21,313.92,20,Weekend,18.72
2020-02-21,263.04,21,Weekend,17.01
2020-02-21,242.88,22,Weekend,15.77
2020-02-21,223.68,23,Weekend,15.68
2020-02-22,194.88,0,Weekend,15
2020-02-22,191.04,1,Weekend,13.96
2020-02-22,186.24,2,Weekend,13.74
2020-02-22,184.32,3,Weekend,14.09
2020-02-22,181.44,4,Weekend,15.29
2020-02-22,184.32,5,Weekend,19.64
2020-02-22,183.36,6,Weekend,20.47
2020-02-22,183.36,7,Weekend,19.33
2020-02-22,221.76,8,Weekend,20.91
2020-02-22,229.44,9,Weekend,20.25
2020-02-22,263.04,10,Weekend,19.51
2020-02-22,273.6,11,Weekend,19.14
2020-02-22,278.4,12,Weekend,19.34
2020-02-22,285.12,13,Weekend,18.03
2020-02-22,268.8,14,Weekend,17.99
2020-02-22,262.08,15,Weekend,17.72
2020-02-22,244.8,16,Weekend,19.94
2020-02-22,234.24,17,Weekend,20.67
2020-02-22,222.72,18,Weekend,19.93
2020-02-22,203.52,19,Weekend,20.49
2020-02-22,201.6,20,Weekend,18.99
2020-02-22,192,21,Weekend,16.8
2020-02-22,191.04,22,Weekend,15.77
2020-02-22,176.64,23,Weekend,16.1
2020-02-23,169.92,0,Weekday,16.16
2020-02-23,172.8,1,Weekday,16.71
2020-02-23,168,2,Weekday,16.37
2020-02-23,171.84,3,Weekday,17.57
2020-02-23,169.92,4,Weekday,19.43
2020-02-23,176.64,5,Weekday,21.78
2020-02-23,171.84,6,Weekday,25.83
2020-02-23,178.56,7,Weekday,21.88
2020-02-23,176.64,8,Weekday,22.46
2020-02-23,161.28,9,Weekday,21.97
2020-02-23,172.8,10,Weekday,20.65
2020-02-23,180.48,11,Weekday,20
2020-02-23,180.48,12,Weekday,19.83
2020-02-23,196.8,13,Weekday,19.47
2020-02-23,201.6,14,Weekday,19.44
2020-02-23,206.4,15,Weekday,19.93
2020-02-23,195.84,16,Weekday,21.98
2020-02-23,189.12,17,Weekday,26.33
2020-02-23,207.36,18,Weekday,21.85
2020-02-23,194.88,19,Weekday,24.12
2020-02-23,186.24,20,Weekday,24.2
2020-02-23,181.44,21,Weekday,21.7
2020-02-23,172.8,22,Weekday,20.43
2020-02-23,168,23,Weekday,19.38
2020-02-24,156.48,0,Weekday,18.39
2020-02-24,159.36,1,Weekday,18.59
2020-02-24,155.52,2,Weekday,18.94
2020-02-24,161.28,3,Weekday,18.97
2020-02-24,162.24,4,Weekday,23.92
2020-02-24,162.24,5,Weekday,22.37
2020-02-24,208.32,6,Weekday,21.25
2020-02-24,267.84,7,Weekday,19.87
2020-02-24,447.36,8,Weekday,19.32
2020-02-24,591.36,9,Weekday,17.09
2020-02-24,834.24,10,Weekday,16.35
2020-02-24,874.56,11,Weekday,16.02
2020-02-24,816.96,12,Weekday,14.78
2020-02-24,749.76,13,Weekday,14.52
2020-02-24,731.52,14,Weekday,15.6
2020-02-24,683.52,15,Weekday,16.95
2020-02-24,639.36,16,Weekday,19.15
2020-02-24,610.56,17,Weekday,22.07
2020-02-24,574.08,18,Weekday,20.49
2020-02-24,449.28,19,Weekday,20.03
2020-02-24,352.32,20,Weekday,18.87
2020-02-24,296.64,21,Weekday,18.31
2020-02-24,247.68,22,Weekday,17.46
2020-02-24,214.08,23,Weekday,17.15
2020-02-25,188.16,0,Weekday,16.13
2020-02-25,183.36,1,Weekday,16.4
2020-02-25,185.28,2,Weekday,16.1
2020-02-25,187.2,3,Weekday,16.52
2020-02-25,180.48,4,Weekday,16.6
2020-02-25,183.36,5,Weekday,18.63
2020-02-25,182.4,6,Weekday,19.14
2020-02-25,225.6,7,Weekday,19.57
2020-02-25,360,8,Weekday,18.24
2020-02-25,516.48,9,Weekday,17.33
2020-02-25,764.16,10,Weekday,15.95
2020-02-25,803.52,11,Weekday,15.52
2020-02-25,813.12,12,Weekday,14.59
2020-02-25,780.48,13,Weekday,14.21
2020-02-25,812.16,14,Weekday,13.89
2020-02-25,713.28,15,Weekday,13.93
2020-02-25,675.84,16,Weekday,17.07
2020-02-25,618.24,17,Weekday,64
2020-02-25,594.24,18,Weekday,19.21
2020-02-25,432.96,19,Weekday,18.3
2020-02-25,354.24,20,Weekday,18.73
2020-02-25,288.96,21,Weekday,17.45
2020-02-25,225.6,22,Weekday,16.9
2020-02-25,197.76,23,Weekday,16.66
2020-02-26,180.48,0,Weekday,16.12
2020-02-26,182.4,1,Weekday,15.99
2020-02-26,177.6,2,Weekday,15.53
2020-02-26,178.56,3,Weekday,16.25
2020-02-26,178.56,4,Weekday,19.11
2020-02-26,168.96,5,Weekday,22.97
2020-02-26,182.4,6,Weekday,20.88
2020-02-26,216.96,7,Weekday,19.64
2020-02-26,370.56,8,Weekday,19.46
2020-02-26,556.8,9,Weekday,19.11
2020-02-26,696.96,10,Weekday,17.21
2020-02-26,747.84,11,Weekday,17.74
2020-02-26,701.76,12,Weekday,16.32
2020-02-26,672,13,Weekday,16.22
2020-02-26,647.04,14,Weekday,15.96
2020-02-26,612.48,15,Weekday,18
2020-02-26,581.76,16,Weekday,19.79
2020-02-26,556.8,17,Weekday,21.21
2020-02-26,493.44,18,Weekday,21.06
2020-02-26,405.12,19,Weekday,19.61
2020-02-26,335.04,20,Weekday,18.88
2020-02-26,289.92,21,Weekday,17.19
2020-02-26,235.2,22,Weekday,15.19
2020-02-26,213.12,23,Weekday,13.76
2020-02-27,199.68,0,Weekday,13.08
2020-02-27,184.32,1,Weekday,12.79
2020-02-27,179.52,2,Weekday,12.84
2020-02-27,177.6,3,Weekday,12.93
2020-02-27,179.52,4,Weekday,14.03
2020-02-27,183.36,5,Weekday,26.44
2020-02-27,232.32,6,Weekday,20.14
2020-02-27,240.96,7,Weekday,18.96
2020-02-27,352.32,8,Weekday,19.99
2020-02-27,504.96,9,Weekday,17.78
2020-02-27,635.52,10,Weekday,16.9
2020-02-27,692.16,11,Weekday,17.13
2020-02-27,653.76,12,Weekday,16.21
2020-02-27,634.56,13,Weekday,16.36
2020-02-27,628.8,14,Weekday,17.74
2020-02-27,611.52,15,Weekday,18.67
2020-02-27,561.6,16,Weekday,19.34
2020-02-27,537.6,17,Weekday,24.62
2020-02-27,473.28,18,Weekday,20.47
2020-02-27,392.64,19,Weekday,19.07
2020-02-27,324.48,20,Weekday,17.78
2020-02-27,276.48,21,Weekday,16.26
2020-02-27,233.28,22,Weekday,14.46
2020-02-27,209.28,23,Weekday,14
2020-02-28,186.24,0,Weekend,13.82
2020-02-28,175.68,1,Weekend,13.79
2020-02-28,173.76,2,Weekend,14
2020-02-28,174.72,3,Weekend,14.36
2020-02-28,168,4,Weekend,16.64
2020-02-28,169.92,5,Weekend,20.13
2020-02-28,180.48,6,Weekend,20.38
2020-02-28,218.88,7,Weekend,19.79
2020-02-28,347.52,8,Weekend,18.84
2020-02-28,531.84,9,Weekend,19.06
2020-02-28,704.64,10,Weekend,18.11
2020-02-28,761.28,11,Weekend,17.54
2020-02-28,751.68,12,Weekend,17.44
2020-02-28,753.6,13,Weekend,17.28
2020-02-28,723.84,14,Weekend,17.14
2020-02-28,685.44,15,Weekend,17.09
2020-02-28,630.72,16,Weekend,19.19
2020-02-28,600.96,17,Weekend,22.33
2020-02-28,512.64,18,Weekend,26.46
2020-02-28,376.32,19,Weekend,22.49
2020-02-28,312.96,20,Weekend,26.43
2020-02-28,268.8,21,Weekend,18.96
2020-02-28,233.28,22,Weekend,17.55
2020-02-28,215.04,23,Weekend,17.36
2020-02-29,187.2,0,Weekend,17.99
2020-02-29,181.44,1,Weekend,18.35
2020-02-29,178.56,2,Weekend,18.21
2020-02-29,180.48,3,Weekend,17.71
2020-02-29,172.8,4,Weekend,20.83
2020-02-29,175.68,5,Weekend,21.53
2020-02-29,177.6,6,Weekend,21.77
2020-02-29,179.52,7,Weekend,21.36
2020-02-29,197.76,8,Weekend,22.77
2020-02-29,240.96,9,Weekend,22.73
2020-02-29,228.48,10,Weekend,21.45
2020-02-29,243.84,11,Weekend,21.69
2020-02-29,239.04,12,Weekend,20.48
2020-02-29,237.12,13,Weekend,19.85
2020-02-29,229.44,14,Weekend,20.25
2020-02-29,229.44,15,Weekend,21.64
2020-02-29,234.24,16,Weekend,22.56
2020-02-29,226.56,17,Weekend,35.84
2020-02-29,224.64,18,Weekend,26.51
2020-02-29,220.8,19,Weekend,23.65
2020-02-29,213.12,20,Weekend,21.22
2020-02-29,205.44,21,Weekend,20.28
2020-02-29,192.96,22,Weekend,20.24
2020-02-29,182.4,23,Weekend,19.87
2020-03-01,175.68,0,Weekday,20.19
2020-03-01,172.8,1,Weekday,20.3
2020-03-01,183.36,2,Weekday,21.11
2020-03-01,174.72,3,Weekday,22.34
2020-03-01,175.68,4,Weekday,24.14
2020-03-01,179.52,5,Weekday,25.32
2020-03-01,172.8,6,Weekday,94.41
2020-03-01,173.76,7,Weekday,22.48
2020-03-01,176.64,8,Weekday,21.62
2020-03-01,168.96,9,Weekday,20.94
2020-03-01,166.08,10,Weekday,19.17
2020-03-01,169.92,11,Weekday,18.71
2020-03-01,179.52,12,Weekday,18.69
2020-03-01,176.64,13,Weekday,16.58
2020-03-01,185.28,14,Weekday,15.74
2020-03-01,199.68,15,Weekday,16.84
2020-03-01,198.72,16,Weekday,17.62
2020-03-01,207.36,17,Weekday,20.48
2020-03-01,200.64,18,Weekday,21.1
2020-03-01,194.88,19,Weekday,20.74
2020-03-01,188.16,20,Weekday,19.98
2020-03-01,181.44,21,Weekday,19.01
2020-03-01,184.32,22,Weekday,18.71
2020-03-01,175.68,23,Weekday,20.75
2020-03-02,162.24,0,Weekday,21.62
2020-03-02,160.32,1,Weekday,20.72
2020-03-02,164.16,2,Weekday,19.66
2020-03-02,160.32,3,Weekday,20.31
2020-03-02,155.52,4,Weekday,20.29
2020-03-02,162.24,5,Weekday,26.41
2020-03-02,188.16,6,Weekday,22.01
2020-03-02,248.64,7,Weekday,20.33
2020-03-02,425.28,8,Weekday,20.41
2020-03-02,590.4,9,Weekday,16.14
2020-03-02,796.8,10,Weekday,16.58
2020-03-02,827.52,11,Weekday,15.47
2020-03-02,797.76,12,Weekday,14.95
2020-03-02,765.12,13,Weekday,13.5
2020-03-02,756.48,14,Weekday,13.09
2020-03-02,759.36,15,Weekday,13.75
2020-03-02,645.12,16,Weekday,14.41
2020-03-02,596.16,17,Weekday,17.84
2020-03-02,573.12,18,Weekday,17.5
2020-03-02,476.16,19,Weekday,17.4
2020-03-02,376.32,20,Weekday,17.31
2020-03-02,317.76,21,Weekday,16.37
2020-03-02,240,22,Weekday,16.72
2020-03-02,208.32,23,Weekday,16.36
2020-03-03,188.16,0,Weekday,16.75
2020-03-03,178.56,1,Weekday,17.42
2020-03-03,179.52,2,Weekday,17.55
2020-03-03,179.52,3,Weekday,18.46
2020-03-03,173.76,4,Weekday,17.82
2020-03-03,175.68,5,Weekday,19.73
2020-03-03,173.76,6,Weekday,18.43
2020-03-03,222.72,7,Weekday,16.94
2020-03-03,366.72,8,Weekday,16.32
2020-03-03,567.36,9,Weekday,15.72
2020-03-03,726.72,10,Weekday,16.56
2020-03-03,730.56,11,Weekday,15.5
2020-03-03,697.92,12,Weekday,14.44
2020-03-03,672.96,13,Weekday,13.79
2020-03-03,647.04,14,Weekday,13.61
2020-03-03,625.92,15,Weekday,13.94
2020-03-03,597.12,16,Weekday,14.96
2020-03-03,559.68,17,Weekday,19.79
2020-03-03,540.48,18,Weekday,18.59
2020-03-03,444.48,19,Weekday,18.8
2020-03-03,362.88,20,Weekday,16.78
2020-03-03,300.48,21,Weekday,15.91
2020-03-03,251.52,22,Weekday,14.83
2020-03-03,229.44,23,Weekday,14.23
2020-03-04,196.8,0,Weekday,14.01
2020-03-04,192,1,Weekday,14.1
2020-03-04,181.44,2,Weekday,15.91
